#delimieter: ,
#columns:type,person1,person2,forum,forum_event,publication,topic,date,lat,lon
#types:STRING,UINT,UINT,UINT,UINT,UINT,UINT,USDATE,DOUBLE,DOUBLE
Author,692181530391479530,,,,1528444584420255452,,,,
HasTopic,,,,122670339223661100,,1170246,,,
Author,685597350255108429,,,,1528444584420255452,,,,
Includes,,,1202482536733844323,662195707854635428,,,,,
Author,1413170812115169450,,,,1528444584420255452,,,,
Includes,,,1615340315424362057,934078091145222091,,,,,
Includes,,,1615340315424362057,502316224739660214,,,,,
HasTopic,,,,778164812544303241,,277038,,,
HasTopic,,,,1039800691704722866,,43193,,,
Author,1334042254028605650,,,1244090224452476181,,,,,
HasOrg,,,,,1528444584420255452,627271,,,
HasTopic,,,,1303134733650482132,,504491,,,
Author,851358634543299482,,,,1528444584420255452,,,,
Author,1448809350512310552,,,,1528444584420255452,,,,
Author,932196976584873321,,,728485874800505644,,,,,
Sale,1473080476635281535,613474223322140460,,,,2706994,8/25/2018,,
Author,1005410671354003480,,,,1528444584420255452,,,,
Author,121432810105915954,,,246164345625982091,,,,,
Author,1086022170237147202,,,,1528444584420255452,,,,
Includes,,,1314315120197156050,1112454315469390513,,,,,
Includes,,,353365307219544531,1005081251866422179,,,,,
Author,456040016107511647,,,1565841235122491951,,,,,
Author,1002742933047354917,,,,639593259501530220,,,,
Author,689719584071230839,,,,1528444584420255452,,,,
Author,102795245031520802,,,,1528444584420255452,,,,
Sale,508185537150100873,315859791241454344,,,,19359564,10/4/2018,,
Sale,562616026096155123,119521335022230240,,,,,7/29/2018,,
Sale,864247758032728452,1323831952317300204,,,,715583,10/15/2018,,
HasTopic,,,,612370748076310145,,37260,,,
Author,757256080364416436,,,1143471537221282255,,,,,
Sale,1461408536130014226,1530448441121504792,,,,,8/16/2018,,
Author,1554786635421071862,,,,1528444584420255452,,,,
Includes,,,1202482536733844323,1513662032452523252,,,,,
Includes,,,1314315120197156050,448415183829500754,,,,,
Includes,,,565733832133342431,256432126109546350,,,,,
HasOrg,,,,,16578223365718410,1623314,,,
Author,788232112767340320,,,,1528444584420255452,,,,
Author,203891633529131124,,,,457124922397034680,,,,
Author,72523523248989342,,,1441301037235325068,,,,,
HasTopic,,,,932362105613871012,,60,,,
Author,1038367041628681296,,,,1528444584420255452,,,,
Author,4441056091029390,,,,16578223365718410,,,,
HasOrg,,,,,1652811055020272471,7228043,,,
HasOrg,,,,,1528444584420255452,1296153,,,
Author,218151406160979961,,,,1528444584420255452,,,,
Author,1344804813314924645,,,,1528444584420255452,,,,
Author,833844111235483175,,,,1528444584420255452,,,,
Author,1498316655810123423,,,,1528444584420255452,,,,
Author,536325537034332437,,,1626157426540364134,,,,,
Author,622296032434869052,,,,1528444584420255452,,,,
Author,1099009606757153332,,,1134903841502825140,,,,,
HasOrg,,,,,457124922397034680,1574578,,,
Author,1364704015224727531,,,,1528444584420255452,,,,
Author,1592092622460717149,,,336728743401281735,,,,,
Author,1340133668611225713,,,,1528444584420255452,,,,
Author,253167836591071704,,,,243639114384933459,,,,
HasTopic,,,,1221130344166662490,,52946,,,
HasTopic,,,,60004310151657633,,838984,,,
HasTopic,,,,796454306468249025,,1960477,,,
Author,327742275725255447,,,212113480055460575,,,,,
Author,152225121394123011,,,,1528444584420255452,,,,
Author,137041012118209156,,,,1528444584420255452,,,,
Sale,334549365455242344,826547187158225249,,,,,10/5/2018,,
Includes,,,1615340315424362057,122670339223661100,,,,,
Author,1455139656246381234,,,,1528444584420255452,,,,
Author,530916120661944753,,,,1528444584420255452,,,,
HasTopic,,,,569606510354970263,,871232,,,
Sale,1317824497821562645,560421207135434310,,,,,7/31/2018,,
HasTopic,,,,441428674133413491,,581369,,,
HasTopic,,,,561311862347415140,,4224,,,
Author,1400633626116015551,,,406096551011442144,,,,,
HasTopic,,,,1611943845151076252,,571,,,
HasTopic,,,,798479974006231661,,213381,,,
HasTopic,,,,1491706353374044260,,7946,,,
Sale,614329420839542559,691606751595143630,,,,42400102,8/2/2018,,
HasTopic,,,,723661593420771606,,10940,,,
HasTopic,,,,1156056093752318142,,30,,,
HasTopic,,,,1567365443431158000,,4224,,,
HasTopic,,,1222966301068614432,,,2329,,,
Author,531821824488060559,,,,1528444584420255452,,,,
Includes,,,1372844135435303981,1280129627109023720,,,,,
HasTopic,,,,1055033486001603535,,247797,,,
Includes,,,1371100161965701220,1549795494428805482,,,,,
HasTopic,,,,1139412953951363443,,11707,,,
HasTopic,,,,932362105613871012,,1049632,,,
Sale,657632253355411314,231534593219534915,,,,,8/22/2018,,
Author,1642114912248522756,,,1247145237015505932,,,,,
Includes,,,1314315120197156050,1162399523238181435,,,,,
Author,1038927883090416251,,,,1652811055020272471,,,,
HasTopic,,,,121190926617477810,,27318,,,
HasTopic,,,,1217439119744032447,,32155,,,
Author,364811123082906148,,,293309438174125531,,,,,
HasTopic,,,,,964200931450858755,15323764,,,
Author,1444494560930032636,,,1652891284954101465,,,,,
HasTopic,,,,1232096328584151520,,4839823,,,
Author,915326201962086742,,,,1528444584420255452,,,,
Author,746061167075859244,,,,1528444584420255452,,,,
Author,713455110945742926,,,,1528444584420255452,,,,
Author,935240931631311225,,,184718475283514412,,,,,
HasTopic,,,,1552039586515215475,,207643,,,
HasTopic,,,,732423753419624577,,233265,,,
Author,650077816331455163,,,,1120075482544780713,,,,
Author,1264352112153983227,,,,1528444584420255452,,,,
Sale,517242337217408491,224228131194121260,,,,,8/7/2018,,
HasTopic,,,,1111001536387124502,,6825056,,,
Includes,,,1314315120197156050,1002133093704671333,,,,,
Author,1561155551240035886,,,,1528444584420255452,,,,
Includes,,,1372844135435303981,413762536219484940,,,,,
HasTopic,,,,,934114576516125004,423725,,,
Author,1410780875850923006,,,662195707854635428,,,,,
Includes,,,15133734353741126,299421231732367530,,,,,
Includes,,,1615340315424362057,294414635272034239,,,,,
Author,1119743346654490314,,,1111001536387124502,,,,,
Author,593732042244227303,,,,1528444584420255452,,,,
Author,1639068302949491552,,,,1528444584420255452,,,,
HasTopic,,,,,702741311357040807,178741,,,
HasTopic,,,,313884912536568009,,256009,,,
Author,261235855077406207,,,,1528444584420255452,,,,
HasTopic,,,,1252426421611436002,,27145814,,,
Author,783234216338371274,,,,1528444584420255452,,,,
HasTopic,,,,41597305944756432,,164359,,,
HasOrg,,,,,738337532550620427,519427,,,
Sale,62232515340526433,425365032172531922,,,,19359564,10/10/2018,,
Author,1276204392516224975,,,,426261506651450656,,,,
Author,1521421344453285325,,,,1528444584420255452,,,,
Author,1347512442080121624,,,,1528444584420255452,,,,
HasTopic,,,,1385452290237023520,,7132580,,,
Includes,,,1615340315424362057,626439681197251628,,,,,
Includes,,,1372844135435303981,652642414033528150,,,,,
Author,1552114592367813849,,,,1528444584420255452,,,,
Sale,545538925163153010,619206450851541815,,,,520096,10/13/2018,,
Includes,,,1222966301068614432,1426819016016227145,,,,,
Includes,,,1615340315424362057,835638364554034333,,,,,
HasTopic,,,,359387609229331574,,1404101,,,
Author,438488221559853323,,,,1528444584420255452,,,,
Author,1441347244244533618,,,,1528444584420255452,,,,
Author,307606091471913221,,,,1528444584420255452,,,,
HasTopic,,,,1524354933205831631,,1229,,,
HasOrg,,,,,1528444584420255452,131252,,,
Author,1153155057132125055,,,,1528444584420255452,,,,
HasTopic,,,,1532137325236132148,,22983,,,
HasOrg,,,,,1528444584420255452,5030177,,,
Author,1330243354580841575,,,,1528444584420255452,,,,
HasTopic,,,,1145985001021291852,,21255921,,,
Author,1007323306450547371,,,,1528444584420255452,,,,
Sale,401413755175577512,1337412594041172240,,,,,10/11/2018,,
Author,1308368854165946098,,,,1528444584420255452,,,,
HasTopic,,,,,1535560814470027553,2304401,,,
Includes,,,1615340315424362057,160390153812041320,,,,,
HasOrg,,,,,1528444584420255452,864855,,,
HasTopic,,,,1027391951192717347,,5351259,,,
HasTopic,,,,1042312533158539273,,170579,,,
Author,415008594253854548,,,,1528444584420255452,,,,
HasTopic,,,,471592122415395292,,21775689,,,
Author,1099009606757153332,,,370736162530403805,,,,,
HasTopic,,,,612634626272412065,,563074,,,
HasTopic,,,,1134903841502825140,,1544187,,,
Author,705244226833031113,,,,1528444584420255452,,,,
Includes,,,851350143155248158,1111001536387124502,,,,,
Sale,1151702279211695452,282359035319153078,,,,3446398,10/5/2018,,
Includes,,,15133734353741126,1054211253526041632,,,,,
HasTopic,,,,184718475283514412,,2466986,,,
HasTopic,,,,256552421469713374,,1907525,,,
Author,1243462856354384535,,,,1528444584420255452,,,,
HasTopic,,,,,1433303251800176474,131191,,,
Author,1557115627341644256,,,,1528444584420255452,,,,
Includes,,,1615340315424362057,684848355095249076,,,,,
Author,1560031377692589663,,,,1528444584420255452,,,,
HasTopic,,,,555652078535638052,,1951118,,,
Author,315147760718943452,,,,1528444584420255452,,,,
HasTopic,,,,1042062734365403325,,4202277,,,
Author,1519415354503566144,,,,1528444584420255452,,,,
Author,1633593053955709211,,,601951035282455247,,,,,
Author,927397915145120957,,,1554180502876272364,,,,,
HasTopic,,,,961552144883475096,,11461,,,
HasTopic,,,,121746853450443343,,60,,,
HasTopic,,,,1135100430237121045,,70232,,,
Author,583310750500240785,,,464354645213735400,,,,,
Sale,1526535935657403494,344112912395175162,,,,146,10/13/2018,,
Author,1640222302574653962,,,,1528444584420255452,,,,
HasOrg,,,,,1528444584420255452,739627,,,
HasTopic,,,,102123752524110375,,7316647,,,
HasTopic,,,,406127854440399617,,34442,,,
Author,459212040533576314,,,,1528444584420255452,,,,
HasTopic,,,,294414635272034239,,130740,,,
Author,734219580950617764,,,,1528444584420255452,,,,
HasTopic,,,,728485874800505644,,1933595,,,
Sale,373492714841021534,1408491114509380547,,,,,8/23/2018,,
HasTopic,,,,1586658622012370526,,16021,,,
Author,1066153574357545823,,,224258444805921330,,,,,
Author,235216928527742524,,,,1528444584420255452,,,,
Author,557302136263549335,,,,1528444584420255452,,,,
Author,1137755146318294417,,,1354534601491847599,,,,,
Includes,,,1202482536733844323,1303134733650482132,,,,,
HasTopic,,,,601951035282455247,,31928,,,
Author,590019069275837566,,,,1528444584420255452,,,,
HasTopic,,,,203050475321621579,,45552,,,
HasTopic,,,,404230462873343923,,52943,,,
Sale,400815747523835246,272976571514150521,,,,11401,8/27/2018,,
Author,39215501042581149,,,1280129627109023720,,,,,
Includes,,,1615340315424362057,1565217334100251415,,,,,
Author,204953614463241261,,,1554456371532097040,,,,,
Sale,834103117301941165,934550276841926548,,,,,10/4/2018,,
Sale,359113215820962653,644631588547103123,,,,33971,10/14/2018,,
HasTopic,,,,992935923520710443,,334600,,,
Sale,606425647415231322,1382174246239834448,,,,11002,10/8/2018,,
Author,1381111834070335454,,,,331512399306794233,,,,
HasTopic,,,,1296007977945217834,,18426,,,
HasTopic,,,,404230462873343923,,158715,,,
Includes,,,15133734353741126,534058550028035215,,,,,
Author,251410341665547416,,,,1528444584420255452,,,,
Author,931611612108163223,,,,1528444584420255452,,,,
Author,434123227482533664,,,612370748076310145,,,,,
HasTopic,,,,204101570922499204,,12796,,,
Sale,853439821216101049,691329036060773404,,,,,8/6/2018,,
HasOrg,,,,,639593259501530220,861548,,,
Includes,,,1372844135435303981,1420850232208558481,,,,,
Author,536080067201215762,,,,1528444584420255452,,,,
Author,536101640747057550,,,,1528444584420255452,,,,
Author,1209246521642217344,,,,1528444584420255452,,,,
HasTopic,,,,,151719636113613051,3303945,,,
Author,1012828542081924406,,,,1528444584420255452,,,,
Author,870426768434617138,,,,1528444584420255452,,,,
Includes,,,1314315120197156050,241612738611320254,,,,,
Author,28556604588139030,,,945718341307680773,,,,,
Author,548991523332301417,,,238932565455247141,,,,,
Author,1288015915914783155,,,,1528444584420255452,,,,
Author,945331532772732752,,,,1528444584420255452,,,,
Author,723332411103491050,,,,1528444584420255452,,,,
HasTopic,,,324124332757504717,,,18426,,,
Sale,280673512279203489,250233533644816501,,,,2397485,10/11/2018,,
Author,1021140658655062056,,,,1528444584420255452,,,,
Author,258469392113439939,,,,1120075482544780713,,,,
Author,184258634479763542,,,,1528444584420255452,,,,
HasTopic,,,,471592122415395292,,41217,,,
Author,874085462629531121,,,,1528444584420255452,,,,
HasTopic,,,,,1419109241450455650,661652,,,
Author,230207313154208348,,,,1528444584420255452,,,,
Author,82133612078140555,,,,1528444584420255452,,,,
Sale,124200124655078121,825549031783011072,,,,157124,10/13/2018,,
Sale,46223366455333061,1244844665223664172,,,,1139740,10/12/2018,,
Author,548055416582010096,,,,1528444584420255452,,,,
HasTopic,,,,403455645193718573,,7569,,,
Author,1442764604327235762,,,,1528444584420255452,,,,
Sale,80213545110286949,246129301311007301,,,,,8/9/2018,,
HasTopic,,,,,1419109241450455650,376493,,,
Author,723552224183665082,,,,1528444584420255452,,,,
Author,1521565482342115469,,,,1528444584420255452,,,,
HasOrg,,,,,1528444584420255452,1066188,,,
Author,765031729161760524,,,,1528444584420255452,,,,
HasTopic,,,,448415183829500754,,3294537,,,
Sale,642811418017031620,907605206629837297,,,,,8/14/2018,,
Includes,,,1314315120197156050,1605462380494361227,,,,,
HasTopic,,,,1554456371532097040,,55653,,,
Author,1501442209283223891,,,,1528444584420255452,,,,
HasTopic,,,,1021110141347641549,,11461,,,
Author,346300410455170393,,,,1528444584420255452,,,,
HasTopic,,,,224258444805921330,,16886598,,,
HasTopic,,,,,1535560814470027553,165328,,,
HasTopic,,,,1268992263836158411,,208165,,,
Author,1381531134950146014,,,,1528444584420255452,,,,
Author,1240011053114660220,,,,1528444584420255452,,,,
Author,168230546342634155,,,227563211115169341,,,,,
HasTopic,,,,1659051183723962222,,35127,,,
Author,135348277571039086,,,,1528444584420255452,,,,
Author,1394960826721433132,,,,1528444584420255452,,,,
Sale,1551941261124604911,1293362532311363162,,,,38695,10/6/2018,,
Author,660521010323102226,,,,1528444584420255452,,,,
HasTopic,,,,1005081251866422179,,190875,,,
HasTopic,,,,212113480055460575,,49773,,,
Author,1345971551314502475,,,,934114576516125004,,,,
HasTopic,,,,1141964339621325447,,1141067,,,
HasTopic,,,,1393518180983332030,,4006,,,
HasTopic,,,,83651483855054611,,130740,,,
HasTopic,,,,,1059300068140049989,11024,,,
HasOrg,,,,,1528444584420255452,76473,,,
Sale,1561385510358252164,755351013280875671,,,,2134,10/15/2018,,
Author,1398928203210900482,,,,1528444584420255452,,,,
Author,552310135515427089,,,,1528444584420255452,,,,
HasTopic,,,,1354534601491847599,,240673,,,
Author,1266829480261299132,,,,1528444584420255452,,,,
Author,1252385001893371057,,,703845008224894344,,,,,
HasTopic,,,,1345009943836144098,,145874,,,
Sale,832661590465022,337429842111703456,,,,379860,10/13/2018,,
Includes,,,1615340315424362057,1104429963262461449,,,,,
Includes,,,1615340315424362057,175651594314152210,,,,,
HasTopic,,,,1561043401421021681,,365304,,,
Author,251156649721651605,,,,1528444584420255452,,,,
Author,1315792422246433425,,,658070611429764940,,,,,
Author,1124902505012506653,,,,1528444584420255452,,,,
Author,1010845014351256216,,,,1528444584420255452,,,,
Sale,551736276108015339,1643281356946154015,,,,147538,8/3/2018,,
Sale,1262436041461258024,215261306553032434,,,,250,10/4/2018,,
Author,324306073902833956,,,,1528444584420255452,,,,
Author,612863043338053221,,,,1528444584420255452,,,,
HasTopic,,,,1571093388625721523,,600134,,,
Includes,,,1615340315424362057,1061825314612850537,,,,,
HasTopic,,,,289311351540322170,,99405,,,
Includes,,,1222966301068614432,633243549181524420,,,,,
Author,807633804549825160,,,1434212113108119021,,,,,
Author,6181051053263920,,,,1528444584420255452,,,,
Includes,,,15133734353741126,406127854440399617,,,,,
Sale,642852658395373651,410938596371648569,,,,38695,7/28/2018,,
Author,834321901190546647,,,,1433303251800176474,,,,
Author,1455942946393745501,,,,1528444584420255452,,,,
Author,1460097385615235024,,,,1059300068140049989,,,,
Author,1194234865035336663,,,970561363925073549,,,,,
Author,475942015231668317,,,,1528444584420255452,,,,
Includes,,,1615340315424362057,1554180502876272364,,,,,
Includes,,,1615340315424362057,1561206628428143073,,,,,
Author,842652402732741813,,,,1433303251800176474,,,,
Author,1543905539810152221,,,1450556491753738493,,,,,
Includes,,,1040437236245414809,1652891284954101465,,,,,
HasOrg,,,,,243639114384933459,1061104,,,
Includes,,,1615340315424362057,1345837293526443151,,,,,
Sale,103068361456219406,559124031255977217,,,,288666,10/11/2018,,
Author,204261103262148148,,,,426261506651450656,,,,
HasTopic,,,,,1652811055020272471,1154759,,,
HasTopic,,,,641853233233827145,,21637,,,
HasTopic,,,,871974135435406613,,60,,,
Author,953384714346208252,,,448415183829500754,,,,,
HasTopic,,,,533198212155483382,,1335668,,,
HasTopic,,,,448415183829500754,,1189753,,,
Author,921739163444414682,,,153699659267110132,,,,,
Includes,,,1314315120197156050,640546588512142121,,,,,
Author,896052063138444031,,,,1528444584420255452,,,,
HasTopic,,,,1223201630061611590,,269829,,,
HasTopic,,,,,102583151124020340,43035,,,
Author,450315825107630532,,,,738337532550620427,,,,
Author,722416443306134316,,,1115284362861536824,,,,,
Author,1445151823993548480,,,,445341351326743491,,,,
Includes,,,1615340315424362057,1616126644135451143,,,,,
HasTopic,,,,250470639341346614,,169313,,,
Author,644253230794733814,,,,1528444584420255452,,,,
HasTopic,,,,1483555911382243843,,43164,,,
Author,1479446545143245776,,,,1528444584420255452,,,,
Author,1019590152263369429,,,,1528444584420255452,,,,
Author,1190461522495752106,,,,1528444584420255452,,,,
Author,314063352215334615,,,171255391362447433,,,,,
Author,855527432260603411,,,,1528444584420255452,,,,
Author,752555454439265354,,,847213505214113253,,,,,
Author,653249054305627461,,,192056607365386505,,,,,
Sale,907224232551288225,975414814139932055,,,,187223,8/16/2018,,
Author,417676551417746228,,,,1528444584420255452,,,,
Author,1131331960451314653,,,,1528444584420255452,,,,
HasTopic,,,,1442371681205832163,,8,,,
HasTopic,,,,1162399523238181435,,6186,,,
HasTopic,,,,110851551639744235,,208165,,,
Author,895406265552368590,,,1478382610363661154,,,,,
Author,1403116126665011269,,,,1528444584420255452,,,,
HasTopic,,,,1102035734176344654,,46744,,,
Author,926284419221239323,,,,1528444584420255452,,,,
Author,1478804151039577756,,,798479974006231661,,,,,
Author,349347026631592821,,,,1528444584420255452,,,,
Sale,476031226631112311,1523491294352412350,,,,,8/3/2018,,
HasTopic,,,,464354645213735400,,817107,,,
Author,531124481911332882,,,555652078535638052,,,,,
Sale,1309122825347532890,431274043492242915,,,,865422,8/23/2018,,
Author,1448222250456159573,,,305212340764141645,,,,,
HasTopic,,,,932362105613871012,,160409,,,
HasOrg,,,,,1528444584420255452,1811146,,,
Author,820210650357715044,,,,1528444584420255452,,,,
HasTopic,,,,1356402164523204809,,187715,,,
Author,1605024495479424054,,,,1528444584420255452,,,,
HasTopic,,,,561311862347415140,,67960,,,
HasTopic,,,,1274123493982160696,,307093,,,
Author,1062258476032145115,,,125102025516337149,,,,,
Sale,301016462160155256,1395148246952915561,,,,49000,10/14/2018,,
Author,255115891131711511,,,1561043401421021681,,,,,
HasTopic,,,,1303296302010721511,,8777,,,
HasTopic,,,,627305624463605076,,648472,,,
Author,1331252275412619502,,,,1528444584420255452,,,,
Author,339589818142026005,,,927198231504539806,,,,,
Author,56649707439861406,,,,331512399306794233,,,,
Author,873461621265545459,,,,1528444584420255452,,,,
Sale,183162484630224400,160814553436212810,,,,,8/7/2018,,
HasOrg,,,,,1528444584420255452,2868555,,,
HasTopic,,,,,243639114384933459,2446683,,,
Author,1240005360512562509,,,,1528444584420255452,,,,
Author,1041780000515152507,,,,1528444584420255452,,,,
Author,1593585336571390266,,,1217439119744032447,,,,,
Author,1059483477804372053,,,,738337532550620427,,,,
Author,964744760610753317,,,1352825502572734791,,,,,
HasTopic,,,,1142634096522371263,,13266,,,
HasTopic,,,,593794942936485303,,7210088,,,
HasTopic,,,,1129314905566251245,,190,,,
Author,431286192652809897,,,1274123493982160696,,,,,
Author,753617751339704900,,,256432126109546350,,,,,
Author,1551495042927014700,,,1435397124171518550,,,,,
HasTopic,,,,949905126454455157,,491283,,,
Author,1235263330118645004,,,,702741311357040807,,,,
Author,1444879157500214941,,,,1528444584420255452,,,,
HasTopic,,,,,928214597536271245,211606,,,
Sale,130423820654418063,538976200094561065,,,,968554,10/2/2018,,
Author,1373919145217122708,,,,934114576516125004,,,,
Includes,,,1427292001647224242,1217439119744032447,,,,,
HasTopic,,,,,457124922397034680,661652,,,
HasOrg,,,,,1528444584420255452,53122,,,
Author,876485964536385427,,,778164812544303241,,,,,
HasOrg,,,,,1059300068140049989,21578,,,
Author,540174052145772641,,,1652151414463306181,,,,,
Author,301915562551234727,,,,1528444584420255452,,,,
Author,632241097200236223,,,,1528444584420255452,,,,
Includes,,,1372844135435303981,339110130495081526,,,,,
Author,1464332264611623516,,,,1528444584420255452,,,,
Author,307343022184840616,,,,738337532550620427,,,,
Author,1531634813116648620,,,,1528444584420255452,,,,
Author,1431846916624111440,,,,1528444584420255452,,,,
Includes,,,15133734353741126,117356095095533129,,,,,
Author,713043645922953542,,,,1528444584420255452,,,,
HasTopic,,,,1549795494428805482,,3975,,,
Sale,1396140022439722794,988071461400033432,,,,,8/13/2018,,
HasTopic,,,,1459606292464112362,,16533,,,
Author,1502197125965586636,,,1258260256554803058,,,,,
HasTopic,,,,84295014231628064,,23444,,,
Author,254835319238313122,,,,964200931450858755,,,,
HasOrg,,,,,1652811055020272471,697111,,,
HasTopic,,,,,16578223365718410,30324016,,,
Author,530017316260505484,,,,1528444584420255452,,,,
HasTopic,,,,550991096516358338,,491283,,,
Includes,,,1615340315424362057,1586137456755165326,,,,,
HasTopic,,,,438225514828112145,,5287,,,
HasTopic,,,,1652891284954101465,,11461,,,
HasTopic,,,,,639593259501530220,878123,,,
HasTopic,,,,573466741354512613,,644205,,,
HasTopic,,,,766554456410145534,,1202916,,,
Author,242546572024146332,,,,1528444584420255452,,,,
Author,1564250181153451125,,,,1528444584420255452,,,,
HasTopic,,,,1441301037235325068,,52943,,,
Author,753264252030754066,,,,1528444584420255452,,,,
HasTopic,,,,212113480055460575,,121769,,,
Author,761194740429920850,,,,457124922397034680,,,,
HasTopic,,,,1250412546826092489,,573104,,,
Author,355216603626631140,,,,1528444584420255452,,,,
HasTopic,,,,279345544354654449,,1504476,,,
HasTopic,,,,847213505214113253,,27058,,,
Sale,801014552812332352,1015275352340202632,,,,780,8/29/2018,,
HasTopic,,,,658711774629331310,,82916,,,
Sale,145564744526194834,1404214684162946541,,,,,10/11/2018,,
HasTopic,,,,256432126109546350,,420,,,
Author,1275523795425243833,,,,1528444584420255452,,,,
Author,16143160189923152,,,,1652811055020272471,,,,
HasTopic,,,,1296007977945217834,,123705,,,
Author,620947255114531202,,,,1528444584420255452,,,,
Author,1122565324384133244,,,,1528444584420255452,,,,
Sale,1140910792427154531,440808881982787601,,,,2095,8/8/2018,,
Includes,,,1222966301068614432,1260283687501309027,,,,,
Author,893569823331515122,,,,1528444584420255452,,,,
Includes,,,1615340315424362057,1431296414494015398,,,,,
Author,1663688351151216236,,,,1528444584420255452,,,,
Author,1630250045837533345,,,,1528444584420255452,,,,
HasTopic,,,,1272517881535811190,,166142,,,
HasTopic,,,,1112454315469390513,,1332873,,,
Author,1271451516555729026,,,,1528444584420255452,,,,
Author,400440233385855456,,,,1528444584420255452,,,,
Author,1332328363444180135,,,,639593259501530220,,,,
Includes,,,1615340315424362057,1203511140561217204,,,,,
Includes,,,1202482536733844323,1114502034902546550,,,,,
HasTopic,,,,,639593259501530220,787045,,,
HasTopic,,,,357501050343170715,,389782,,,
Author,103334157297952344,,,331413167005093351,,,,,
Author,442178520024341340,,,1283120416117144960,,,,,
Author,205221045445367435,,,,1528444584420255452,,,,
HasTopic,,,,1532137325236132148,,157512,,,
HasTopic,,,,1123343383425465415,,1333024,,,
Includes,,,1372844135435303981,423525099221560220,,,,,
HasTopic,,,,306124317502525965,,35760,,,
HasOrg,,,,,964200931450858755,28919137,,,
HasTopic,,,,,964200931450858755,7459767,,,
HasTopic,,,,473295424436114513,,17989032,,,
HasTopic,,,,798479974006231661,,844482,,,
HasTopic,,,,1434433141608315578,,312466,,,
HasTopic,,,,550991096516358338,,43109,,,
Author,635042536883996223,,,1491706353374044260,,,,,
Author,1403366432466416233,,,,1528444584420255452,,,,
Author,1401261654382423692,,,,1528444584420255452,,,,
HasTopic,,,,796454306468249025,,34508,,,
HasTopic,,,,1418964101356549450,,2360032,,,
HasTopic,,,,1133279487303151101,,1920566,,,
Author,229121560105476336,,,1573112682502299162,,,,,
HasOrg,,,,,1528444584420255452,142617,,,
Author,662262302207420723,,,,1528444584420255452,,,,
Author,1001256014970992275,,,,1528444584420255452,,,,
HasTopic,,,,1209342585680609487,,492346,,,
Author,1043404517502953405,,,,1528444584420255452,,,,
HasTopic,,,,658070611429764940,,18394147,,,
Author,765636321542340253,,,,1528444584420255452,,,,
HasTopic,,,,1244090224452476181,,6046225,,,
HasOrg,,,,,738337532550620427,492318,,,
HasTopic,,,,336728743401281735,,8104,,,
Author,1244181832043730930,,,,1528444584420255452,,,,
Author,657195033030113010,,,,738337532550620427,,,,
Includes,,,1615340315424362057,370628820089234353,,,,,
Author,1470882155154582040,,,,1528444584420255452,,,,
Sale,351657513939153085,1525024582306006754,,,,,8/6/2018,,
HasTopic,,,,247164924470075052,,17027551,,,
Author,255022704451531175,,,,1528444584420255452,,,,
HasTopic,,,,1134263029332006928,,3294537,,,
Includes,,,1615340315424362057,262661522685243364,,,,,
HasTopic,,,,64748425065395195,,563074,,,
Author,257333296239963543,,,,1528444584420255452,,,,
Sale,553500263204540060,415751371621314538,,,,38695,10/7/2018,,
Sale,477649022762765299,1463953712424432025,,,,6383158,8/9/2018,,
Author,265410625553410421,,,,1528444584420255452,,,,
HasOrg,,,,,445341351326743491,49088,,,
Author,863511394857438465,,,,1528444584420255452,,,,
Author,781754294466564499,,,,1528444584420255452,,,,
Author,1555468547604135860,,,,1528444584420255452,,,,
HasTopic,,,,1552039586515215475,,1195750,,,
Author,1136203225513450523,,,,1528444584420255452,,,,
HasTopic,,,,1014516443388612374,,1860,,,
Author,73792078534011422,,,,1528444584420255452,,,,
Author,817439218552611622,,,527407626398459111,,,,,
HasOrg,,,,,220355959301206437,5260169,,,
Author,642641966442926236,,,605558198009241382,,,,,
Author,181536613845240445,,,,1528444584420255452,,,,
Author,144366152350609234,,,,1528444584420255452,,,,
Author,1462343135452855804,,,1307850816341373924,,,,,
HasTopic,,,,423706202006003640,,12136,,,
Sale,635431402442203037,1191344464141511581,,,,191655,7/28/2018,,
Author,213091544518159643,,,,426261506651450656,,,,
Author,1518303420613079369,,,1189274213531032121,,,,,
Author,264822442354363255,,,,1528444584420255452,,,,
Includes,,,1615340315424362057,857521100729489634,,,,,
HasOrg,,,,,1652811055020272471,503419,,,
Author,1482323241173280796,,,670877213055262322,,,,,
HasTopic,,,,1481745302339436663,,236371,,,
Author,502639002111810332,,,,1528444584420255452,,,,
HasTopic,,,,331413167005093351,,7687316,,,
Author,533436345783562530,,,1454034526142029416,,,,,
Author,371614385500221741,,,,1528444584420255452,,,,
Author,951353106991323220,,,,1528444584420255452,,,,
HasTopic,,,,1209342585680609487,,175111,,,
HasOrg,,,,,16578223365718410,192334,,,
Includes,,,1615340315424362057,723661593420771606,,,,,
HasTopic,,,,1045232111833784307,,186619,,,
Includes,,,1372844135435303981,242319556350139294,,,,,
Author,142964863941269009,,,,1528444584420255452,,,,
HasTopic,,,,1513662032452523252,,466439,,,
HasTopic,,,,913859815377382343,,5351259,,,
HasOrg,,,,,1528444584420255452,9186184,,,
Includes,,,15133734353741126,484427113074143909,,,,,
HasTopic,,,,533198212155483382,,673633,,,
HasTopic,,,,233663355940135248,,34006,,,
Author,413251011506614694,,,1390331361661728061,,,,,
Author,130647039442383123,,,,1528444584420255452,,,,
